id,title,description,availability,condition,price,link,image_link,additional_image_link,brand
"fluminense_f_c_torcedor_2003","Fluminense F.C Torcedor 2003","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Torcedor 2003

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Torcedor%202003%20por%20R%24%20145%2C00.","https://i.ibb.co/C593X3GS/frente.jpg","https://i.ibb.co/LXdK1Cbd/costas.jpg","Manto Mania"
"fluminense_f_c_torcedor_2012","Fluminense F.C Torcedor 2012","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Torcedor 2012

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Torcedor%202012%20por%20R%24%20145%2C00.","https://i.ibb.co/fz8qL31N/frente.jpg","https://i.ibb.co/Wvq8zf7L/costas.jpg","Manto Mania"
"fluminense_f_c_torcedor_2014","Fluminense F.C Torcedor 2014","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Torcedor 2014

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Torcedor%202014%20por%20R%24%20145%2C00.","https://i.ibb.co/nMsBwBFh/frente.jpg","","Manto Mania"
"fluminense_f_c_torcedor_2022_2023","Fluminense F.C Torcedor 2022-2023","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Torcedor 2022-2023

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Torcedor%202022-2023%20por%20R%24%20145%2C00.","https://i.ibb.co/Fk4wDSYc/frente.jpg","https://i.ibb.co/zWvbmbWX/costas.jpg","Manto Mania"
"vasco_da_gama_feminina_2022_2023","Vasco da Gama Feminina 2022-2023","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Feminina 2022-2023

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Feminina%202022-2023%20por%20R%24%20150%2C00.","https://i.ibb.co/B2sShCJn/frente.jpg","https://i.ibb.co/kV6v70VD/costas.jpg","Manto Mania"
"vasco_da_gama_feminina_2022_2023_black","Vasco da Gama Feminina 2022-2023 Black","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Feminina 2022-2023 Black

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Feminina%202022-2023%20Black%20por%20R%24%20150%2C00.","https://i.ibb.co/B2sShCJn/frente.jpg","https://i.ibb.co/kV6v70VD/costas.jpg","Manto Mania"
"vasco_da_gama_feminina_2022_2023_red","Vasco da Gama Feminina 2022-2023 Red","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Feminina 2022-2023 Red

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Feminina%202022-2023%20Red%20por%20R%24%20150%2C00.","https://i.ibb.co/WN8gqN7z/frente.jpg","https://i.ibb.co/wFS3fjx9/costas.jpg","Manto Mania"
"vasco_da_gama_feminina_2023_2024","Vasco da Gama Feminina 2023-2024","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Feminina 2023-2024

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Feminina%202023-2024%20por%20R%24%20150%2C00.","https://i.ibb.co/d4xNXxzG/frente.jpg","https://i.ibb.co/h1H9mLxS/costas.jpg","Manto Mania"
"vasco_da_gama_feminina_2023_2024_away_third","Vasco da Gama Feminina 2023-2024 Away Third","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Feminina 2023-2024 Away Third

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Feminina%202023-2024%20Away%20Third%20por%20R%24%20150%2C00.","https://i.ibb.co/d4xNXxzG/frente.jpg","https://i.ibb.co/h1H9mLxS/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_1988","Vasco da Gama Torcedor 1988","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 1988

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%201988%20por%20R%24%20145%2C00.","https://i.ibb.co/JjT31GH5/frente.jpg","https://i.ibb.co/Jw2KMVXp/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_2022_2023","Vasco da Gama Torcedor 2022-2023","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 2022-2023

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%202022-2023%20por%20R%24%20145%2C00.","https://i.ibb.co/bMpQrN7v/frente.jpg","https://i.ibb.co/r2ptrTxR/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_2022_2023_away_third","Vasco da Gama Torcedor 2022-2023 Away Third","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 2022-2023 Away Third

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%202022-2023%20Away%20Third%20por%20R%24%20145%2C00.","https://i.ibb.co/bMpQrN7v/frente.jpg","https://i.ibb.co/r2ptrTxR/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_2023_2024","Vasco da Gama Torcedor 2023-2024","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 2023-2024

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%202023-2024%20por%20R%24%20145%2C00.","https://i.ibb.co/4nvxPJ01/frente.jpg","https://i.ibb.co/Y7mWPRRn/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_2023_2024_away_third","Vasco da Gama Torcedor 2023-2024 Away Third","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 2023-2024 Away Third

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%202023-2024%20Away%20Third%20por%20R%24%20145%2C00.","https://i.ibb.co/4nvxPJ01/frente.jpg","https://i.ibb.co/Y7mWPRRn/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_2024_2025","Vasco da Gama Torcedor 2024-2025","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 2024-2025

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%202024-2025%20por%20R%24%20145%2C00.","https://i.ibb.co/yFhSWSbw/frente.jpg","https://i.ibb.co/5XQq7cS8/costas.jpg","Manto Mania"
"vasco_da_gama_torcedor_2024_2025_away","Vasco da Gama Torcedor 2024-2025 Away","🔥 CAMISA RETRÔ VASCO DA GAMA 🔥
Vista a tradição do Gigante da Colina com um manto que fez história!

⚽ MODELO: Vasco da Gama Torcedor 2024-2025 Away

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Vasco%20da%20Gama%20Torcedor%202024-2025%20Away%20por%20R%24%20145%2C00.","https://i.ibb.co/yFhSWSbw/frente.jpg","https://i.ibb.co/5XQq7cS8/costas.jpg","Manto Mania"
